User ID,Session Duration,Pages Visited,Items Viewed,Login Frequency,Cart Additions,Successful Transactions,Failed Transactions,Device Type,Authentication Method,Age,Location
2245,13,4,1,2,5,3,1,Tablet,Biometric,33,Cook Islands
3126,6,9,9,3,1,1,1,Desktop,Not Required,48,Sierra Leone
5156,92,4,20,10,3,1,0,Desktop,Not Required,42,Saint Pierre and Miquelon
9889,75,4,6,1,2,1,0,Desktop,Not Required,68,Cyprus
7288,11,9,6,1,3,1,0,Desktop,Not Required,22,South Africa
2563,45,6,18,10,5,0,0,Mobile,Biometric,56,Benin
1569,31,9,13,10,2,0,1,Mobile,Biometric,21,Netherlands
1127,10,4,2,1,1,2,1,Mobile,OTP,26,Faroe Islands
8325,113,3,7,3,4,1,1,Desktop,Not Required,61,Vietnam
5196,55,3,13,2,3,3,0,Mobile,OTP,32,Gambia
9297,120,2,14,1,2,3,1,Mobile,OTP,53,Iraq
8514,92,8,6,10,5,1,0,Desktop,Not Required,48,Saint Lucia
6008,97,5,4,5,3,2,0,Desktop,Password,23,Turkey
7090,12,6,19,3,5,1,0,Tablet,Biometric,33,Chad
821,16,9,16,10,4,3,1,Desktop,Password,47,Angola
8653,84,5,15,1,5,1,1,Tablet,Biometric,57,Liberia
3554,90,8,5,3,5,2,1,Mobile,Biometric,69,Djibouti
2977,54,1,6,2,5,1,0,Tablet,Biometric,20,Guyana
9589,95,7,11,5,2,3,0,Tablet,Password,40,Peru
9257,19,8,20,10,0,3,0,Desktop,Password,22,Belize
4300,7,8,12,5,0,1,1,Mobile,Biometric,62,Costa Rica
454,116,5,12,1,0,3,1,Mobile,Biometric,51,Guam
6493,106,8,20,10,3,3,1,Mobile,Biometric,24,Hong Kong
7549,14,7,20,3,5,0,1,Tablet,Biometric,31,Turks and Caicos Islands
9154,91,9,5,5,3,3,0,Mobile,OTP,68,Bolivia
1093,56,8,14,10,3,3,1,Mobile,OTP,30,Saint Martin
4555,52,2,13,10,0,0,0,Mobile,Biometric,20,Argentina
303,84,10,20,5,3,2,1,Desktop,Password,21,France
6651,82,3,11,1,4,1,0,Desktop,Not Required,66,Eritrea
3357,48,9,2,5,5,1,0,Desktop,Not Required,56,Suriname
8443,32,7,18,3,5,2,1,Tablet,Biometric,32,Myanmar
6863,116,7,5,3,5,0,0,Tablet,Biometric,42,Serbia
4834,77,5,18,5,2,1,0,Tablet,OTP,38,Cote d'Ivoire
6075,77,4,13,5,2,3,0,Desktop,Password,69,Spain
5580,32,8,7,10,3,1,0,Tablet,Password,63,Papua New Guinea
9460,96,10,4,10,0,1,0,Tablet,OTP,29,Montenegro
2081,26,10,17,3,1,3,0,Desktop,Password,48,Guernsey
9673,30,4,3,10,0,1,1,Tablet,Password,61,Dominican Republic
5162,22,10,12,2,4,3,1,Mobile,OTP,61,Greece
3956,101,10,13,10,1,1,0,Mobile,Biometric,62,Bosnia and Herzegovina
6128,41,1,2,5,0,2,1,Tablet,OTP,52,Ireland
6108,77,4,12,1,0,0,0,Tablet,OTP,25,Comoros
9577,90,4,16,5,2,2,0,Tablet,Password,39,Hong Kong
8160,32,1,7,2,2,3,0,Mobile,OTP,40,Seychelles
6487,10,3,11,3,3,3,0,Mobile,OTP,42,Namibia
8667,17,8,5,10,5,1,0,Desktop,Not Required,32,Mauritania
7448,117,4,3,10,2,1,1,Desktop,Not Required,69,Croatia
8562,32,4,4,3,2,1,1,Tablet,OTP,23,Guinea
8366,87,7,3,1,1,2,0,Tablet,OTP,37,Palau
3336,32,7,20,10,3,0,0,Desktop,Not Required,21,Cuba
1074,100,8,18,5,4,2,0,Mobile,OTP,43,Nepal
9606,86,3,14,1,1,3,1,Desktop,Password,29,El Salvador
8121,12,6,20,3,1,3,0,Mobile,OTP,52,Bahamas
3819,7,2,2,10,3,0,0,Mobile,OTP,34,Belarus
2171,106,7,9,1,2,2,0,Desktop,Password,48,Guatemala
7539,32,10,18,1,0,1,0,Mobile,Biometric,30,Spain
4074,114,10,16,3,0,3,1,Tablet,OTP,43,Rwanda
1621,112,8,1,2,2,3,1,Mobile,OTP,54,Montserrat
3657,87,10,19,1,1,3,0,Tablet,Password,51,Malta
851,73,4,5,3,4,2,0,Desktop,Password,51,Solomon Islands
8718,87,4,14,2,3,1,0,Mobile,Biometric,60,Saudi Arabia
848,59,2,7,1,1,2,0,Mobile,OTP,42,El Salvador
2728,5,10,15,10,2,0,1,Tablet,Password,60,Ghana
4778,28,10,1,2,5,2,1,Mobile,Biometric,42,China
2585,18,6,13,1,4,3,0,Tablet,Biometric,24,Bulgaria
7703,47,9,9,3,0,1,0,Mobile,Biometric,36,Cape Verde
7103,119,8,17,2,2,3,1,Tablet,OTP,70,Holy See (Vatican City State)
4040,75,3,12,10,3,0,1,Mobile,OTP,65,Slovakia (Slovak Republic)
3443,3,4,11,2,3,2,1,Tablet,Password,44,Tonga
5266,28,4,19,10,3,3,0,Mobile,OTP,51,Panama
7523,44,9,11,1,2,0,0,Desktop,Not Required,31,Monaco
6114,119,1,10,5,1,2,0,Desktop,Password,65,Wallis and Futuna
2260,16,8,7,5,2,0,0,Mobile,OTP,26,Namibia
9216,48,2,3,2,3,1,0,Tablet,OTP,23,Latvia
5016,33,6,4,1,5,2,0,Tablet,Biometric,48,Lesotho
5406,116,8,17,2,0,1,1,Mobile,Biometric,18,Somalia
3751,62,3,5,3,1,3,1,Mobile,OTP,44,Taiwan
1623,101,10,13,5,5,0,1,Desktop,Not Required,24,Chad
8295,5,4,9,2,4,1,1,Desktop,Not Required,38,Saint Kitts and Nevis
5519,106,7,2,1,0,0,1,Desktop,Not Required,41,Cuba
5971,16,10,20,3,4,1,0,Desktop,Not Required,59,Slovakia (Slovak Republic)
1526,102,4,14,1,0,1,1,Mobile,OTP,48,Austria
7771,38,9,18,1,4,0,1,Mobile,Biometric,42,United States Virgin Islands
3010,22,6,12,3,4,3,1,Tablet,Biometric,21,Slovenia
7310,78,4,12,1,4,2,0,Desktop,Password,68,Albania
5025,27,1,10,5,2,0,0,Desktop,Not Required,20,Montserrat
3162,11,9,17,3,2,2,0,Mobile,Biometric,61,United Kingdom
6153,54,1,1,1,3,0,1,Tablet,Password,60,French Polynesia
4165,54,5,6,10,3,2,1,Desktop,Password,63,Guam
2440,36,10,2,10,2,3,1,Desktop,Password,29,Serbia
6640,83,2,20,3,4,0,0,Tablet,Biometric,32,Nepal
318,55,8,4,3,2,3,0,Desktop,Password,59,Somalia
5880,86,8,1,10,1,1,1,Desktop,Not Required,59,Holy See (Vatican City State)
7935,39,4,1,3,0,0,0,Tablet,Password,47,Saint Pierre and Miquelon
6108,103,5,6,2,2,2,0,Tablet,OTP,25,Comoros
1103,20,10,6,1,5,1,1,Mobile,OTP,32,Svalbard & Jan Mayen Islands
6786,14,10,6,2,1,1,1,Tablet,OTP,65,Congo
533,39,2,13,5,4,2,1,Tablet,Biometric,19,Georgia
2980,55,2,5,3,2,2,0,Tablet,Password,62,Slovakia (Slovak Republic)
1872,39,10,3,5,4,2,1,Tablet,Biometric,50,Mauritania
8482,49,2,4,2,1,3,0,Mobile,OTP,23,India
8129,53,6,16,10,2,2,0,Mobile,Biometric,41,United Arab Emirates
4067,10,3,1,10,4,2,1,Mobile,OTP,64,Angola
3367,66,10,12,5,4,0,0,Desktop,Not Required,48,El Salvador
1405,30,6,7,1,1,1,1,Desktop,Not Required,49,Ghana
3430,29,10,5,5,4,1,0,Desktop,Not Required,41,India
978,40,9,14,2,2,0,1,Desktop,Not Required,33,Norfolk Island
8160,6,4,16,5,4,2,1,Desktop,Password,40,Seychelles
7641,29,8,1,2,4,1,1,Desktop,Not Required,63,Mali
3679,31,7,17,2,3,0,0,Mobile,OTP,50,Guatemala
9262,117,10,2,1,2,2,1,Tablet,Password,39,Martinique
5087,50,8,17,5,4,0,0,Mobile,Biometric,19,Montenegro
9116,80,9,19,3,0,0,1,Desktop,Not Required,54,Swaziland
7509,21,7,14,5,0,3,1,Desktop,Password,28,Cayman Islands
266,31,4,10,3,2,1,1,Tablet,OTP,34,Wallis and Futuna
4492,10,6,6,10,3,1,0,Tablet,OTP,24,Solomon Islands
2052,1,6,4,2,5,3,1,Tablet,Biometric,49,Taiwan
3533,7,1,12,1,3,1,0,Desktop,Not Required,27,Georgia
3145,110,7,14,1,2,2,0,Tablet,OTP,64,Philippines
7837,79,1,4,2,0,2,1,Desktop,Password,20,Saudi Arabia
1280,102,10,8,10,3,1,0,Tablet,Password,42,Jersey
4058,15,10,11,3,1,3,1,Desktop,Password,46,Netherlands
8283,84,8,16,2,3,1,1,Mobile,OTP,31,Eritrea
725,1,9,12,5,3,3,1,Desktop,Password,53,Malta
2328,81,6,3,5,2,3,0,Tablet,OTP,59,Bahamas
9586,43,9,15,1,1,2,1,Tablet,Password,24,Korea
5832,78,4,5,2,0,2,0,Tablet,OTP,25,Portugal
6985,69,9,5,5,3,0,0,Tablet,Password,45,Holy See (Vatican City State)
8011,116,2,11,5,3,0,0,Mobile,OTP,23,Mozambique
1670,24,5,20,5,3,2,0,Desktop,Password,48,Italy
560,108,2,6,5,5,3,0,Mobile,OTP,39,Falkland Islands (Malvinas)
4579,10,1,13,5,0,0,0,Mobile,OTP,34,Niger
330,100,3,11,1,4,2,1,Desktop,Password,56,Bolivia
9827,120,7,7,5,3,0,0,Mobile,Biometric,18,Tajikistan
4204,24,3,11,5,3,3,0,Mobile,OTP,61,Somalia
1182,84,9,1,5,5,1,1,Tablet,Biometric,22,Nepal
5437,106,3,17,3,5,1,0,Mobile,Biometric,68,Gambia
9910,78,1,19,5,2,2,0,Mobile,OTP,68,Algeria
7976,42,9,12,10,5,3,1,Mobile,OTP,31,Benin
9796,82,9,8,10,5,1,0,Mobile,Biometric,59,Barbados
494,98,3,17,10,4,1,1,Mobile,Biometric,24,South Georgia and the South Sandwich Islands
2392,6,5,2,2,5,1,0,Tablet,Biometric,43,Palau
2395,7,10,17,5,2,0,1,Desktop,Not Required,62,United Arab Emirates
7401,58,3,3,3,5,1,1,Mobile,Biometric,47,Nigeria
709,44,2,6,5,2,1,1,Mobile,OTP,28,Russian Federation
7806,93,8,16,3,2,1,0,Mobile,Biometric,39,Grenada
1294,43,5,6,10,2,1,1,Tablet,Password,24,Bolivia
3820,106,1,14,5,2,0,0,Desktop,Not Required,26,Liechtenstein
9777,105,6,3,10,0,2,0,Mobile,Biometric,39,Argentina
4203,80,9,12,5,4,3,1,Desktop,Password,65,Uruguay
9444,21,2,16,5,3,0,1,Tablet,Password,27,United States Virgin Islands
5232,117,8,20,1,4,3,1,Desktop,Password,57,Tajikistan
8736,48,8,1,5,3,3,0,Desktop,Password,61,Timor-Leste
8741,110,3,11,3,2,3,1,Mobile,Biometric,44,Thailand
2146,63,3,2,2,5,1,0,Tablet,Biometric,51,Burundi
1442,99,2,4,1,0,0,0,Mobile,OTP,24,Moldova
8043,111,1,17,5,5,1,1,Tablet,Biometric,25,Iraq
2785,35,4,13,10,3,2,1,Tablet,Password,37,Austria
6010,82,7,7,5,0,0,1,Tablet,OTP,41,Holy See (Vatican City State)
5850,43,7,4,5,0,2,0,Desktop,Password,32,Togo
2915,20,2,2,5,4,3,0,Desktop,Password,52,Madagascar
8723,24,5,7,5,3,1,1,Desktop,Not Required,50,United States of America
6343,63,4,17,2,5,0,1,Tablet,Biometric,29,Grenada
6696,92,3,10,5,0,1,1,Mobile,OTP,44,Syrian Arab Republic
4329,80,2,5,1,1,0,0,Tablet,OTP,61,Nicaragua
574,83,7,17,10,2,1,0,Tablet,OTP,45,Bosnia and Herzegovina
2522,95,4,14,3,2,2,1,Desktop,Password,64,Tuvalu
5893,104,2,12,5,1,1,1,Tablet,Password,64,Dominica
724,62,7,3,1,0,2,1,Mobile,Biometric,33,Niue
741,36,1,20,5,3,0,1,Mobile,Biometric,69,India
6563,12,7,6,2,2,1,1,Desktop,Not Required,60,United Kingdom
8467,31,5,18,10,2,2,1,Mobile,OTP,27,Lesotho
3879,82,9,16,10,1,3,0,Mobile,Biometric,51,British Virgin Islands
7359,116,10,4,5,4,3,0,Mobile,OTP,20,Belgium
4887,97,6,13,10,3,3,1,Mobile,Biometric,24,Syrian Arab Republic
4640,62,6,9,5,3,0,0,Mobile,Biometric,65,Guyana
4085,85,1,20,5,5,3,1,Tablet,Biometric,54,Brazil
3507,35,5,13,5,5,3,1,Tablet,Biometric,70,Mauritania
6728,72,5,9,1,0,1,1,Tablet,OTP,70,Iraq
3779,59,10,3,10,5,1,0,Mobile,Biometric,31,Montserrat
5797,117,1,14,10,0,2,0,Desktop,Password,44,Sierra Leone
9062,3,4,20,10,1,0,0,Tablet,Password,37,Cambodia
1941,36,3,6,2,1,3,1,Mobile,OTP,40,Iceland
8146,31,5,18,3,2,3,1,Mobile,Biometric,19,Myanmar
4498,63,7,7,3,3,0,1,Tablet,Password,28,Greenland
4187,80,2,15,1,2,1,1,Desktop,Not Required,30,Kiribati
8052,22,10,11,1,0,1,1,Mobile,OTP,33,Ghana
3432,45,4,6,10,3,2,0,Mobile,OTP,41,Bangladesh
5666,15,4,8,5,4,1,0,Tablet,Biometric,49,Nicaragua
6639,51,7,9,3,1,3,1,Tablet,OTP,38,Ecuador
577,28,1,6,3,5,0,1,Mobile,OTP,44,Italy
9988,3,8,7,10,1,2,1,Mobile,Biometric,50,Togo
5880,13,3,8,3,5,0,0,Mobile,OTP,59,Holy See (Vatican City State)
7556,14,5,10,10,2,2,0,Mobile,OTP,18,Malaysia
9629,23,10,9,3,2,1,1,Tablet,Password,68,Antigua and Barbuda
4457,53,9,9,3,4,1,0,Tablet,Biometric,46,Bouvet Island (Bouvetoya)
7839,45,2,13,5,5,0,1,Desktop,Not Required,69,Saint Kitts and Nevis
9361,42,1,3,5,5,3,0,Desktop,Password,23,Poland
8462,39,10,7,1,0,1,0,Desktop,Not Required,52,Guyana
6633,73,9,3,5,5,0,1,Tablet,Biometric,47,Zimbabwe
9784,59,7,7,5,4,0,1,Mobile,OTP,38,Tokelau
7699,81,6,8,5,2,2,0,Tablet,Password,52,Panama
2161,74,9,6,1,5,1,0,Desktop,Not Required,40,Albania
6228,42,3,8,10,2,2,0,Desktop,Password,23,Comoros
2018,38,2,14,5,1,3,0,Tablet,OTP,22,Taiwan
8101,28,6,5,5,2,1,1,Tablet,OTP,46,Albania
7097,112,9,11,5,0,2,0,Desktop,Password,38,Russian Federation
7428,40,7,10,5,3,1,0,Tablet,OTP,41,Falkland Islands (Malvinas)
7055,92,6,7,10,1,2,1,Tablet,OTP,69,Cambodia
9196,24,4,19,5,4,1,1,Tablet,Biometric,34,Djibouti
46,69,4,20,2,1,1,0,Tablet,Password,67,Slovenia
2080,72,10,9,5,5,1,1,Tablet,Biometric,28,Dominica
9942,71,2,8,10,1,2,1,Mobile,OTP,61,Guernsey
5758,27,7,14,5,5,3,1,Desktop,Password,23,Moldova
9564,65,8,9,5,5,3,0,Mobile,Biometric,18,Sao Tome and Principe
7229,64,7,19,3,2,0,1,Mobile,OTP,68,Monaco
7301,71,10,1,1,4,3,1,Tablet,Biometric,38,Jordan
9805,18,2,10,5,2,1,1,Desktop,Not Required,51,Greenland
6098,32,5,1,5,4,2,0,Tablet,Biometric,47,Tokelau
8004,108,4,4,1,4,0,1,Tablet,Biometric,64,Western Sahara
3841,107,2,11,2,5,3,1,Mobile,Biometric,41,Italy
4769,87,7,4,5,3,0,1,Desktop,Not Required,61,Isle of Man
7223,69,9,14,10,4,3,1,Mobile,Biometric,65,Malaysia
2409,72,5,11,2,1,3,0,Tablet,Password,30,Puerto Rico
3764,66,3,7,1,0,3,1,Mobile,OTP,19,Montenegro
1234,18,8,9,3,2,1,1,Mobile,OTP,55,Kenya
2854,108,5,11,3,5,1,1,Mobile,OTP,69,Grenada
8219,45,1,14,3,5,2,1,Tablet,Biometric,40,France
8161,28,1,7,5,5,1,0,Mobile,OTP,51,Philippines
9669,13,9,17,10,0,3,1,Tablet,OTP,30,Grenada
7586,27,9,11,10,5,3,0,Mobile,Biometric,22,Macao
5714,47,8,14,1,3,2,0,Mobile,OTP,50,Sudan
8960,27,1,20,5,2,3,1,Tablet,Password,20,Kazakhstan
4645,3,3,15,5,5,3,0,Mobile,OTP,28,Tokelau
9725,92,5,13,1,0,3,1,Desktop,Password,30,Greece
1180,85,9,15,10,2,2,1,Mobile,Biometric,59,Malta
6859,104,2,1,10,5,2,0,Mobile,OTP,48,Kenya
2112,102,6,5,5,1,1,1,Mobile,OTP,56,Wallis and Futuna
9817,13,8,18,10,2,0,1,Mobile,OTP,49,South Africa
5565,72,5,4,1,0,3,0,Desktop,Password,57,Slovakia (Slovak Republic)
4667,88,2,16,3,0,1,0,Desktop,Not Required,46,Brunei Darussalam
5361,109,10,14,5,4,2,0,Desktop,Password,46,Switzerland
5930,17,1,15,3,1,3,1,Tablet,OTP,69,Estonia
5785,16,8,20,1,1,3,0,Mobile,OTP,29,Micronesia
40,6,7,3,1,2,1,0,Desktop,Not Required,29,British Virgin Islands
8692,70,3,4,2,1,1,0,Tablet,OTP,29,South Africa
6869,19,4,17,3,1,3,0,Desktop,Password,54,Namibia
6687,70,1,9,2,3,0,1,Desktop,Not Required,28,Malaysia
2440,2,4,17,10,2,1,0,Desktop,Not Required,29,Serbia
4760,56,1,16,1,1,3,0,Desktop,Password,27,Palestinian Territory
7828,12,3,3,5,1,3,0,Mobile,OTP,70,Slovenia
7672,73,5,16,5,4,0,0,Mobile,OTP,64,Germany
8726,97,5,11,5,0,2,1,Mobile,Biometric,47,Pitcairn Islands
7558,44,3,4,3,3,1,1,Tablet,OTP,64,Niue
5269,29,10,13,10,3,1,1,Mobile,OTP,28,Honduras
8557,48,8,1,3,1,2,0,Tablet,Password,39,Malaysia
2748,110,8,9,10,3,0,1,Desktop,Not Required,61,Gibraltar
6140,117,5,8,1,0,1,0,Tablet,Password,54,Heard Island and McDonald Islands
4090,98,10,1,2,3,1,1,Tablet,OTP,19,Djibouti
6661,74,1,19,10,0,1,1,Tablet,Password,68,Andorra
8948,110,4,11,1,5,1,0,Tablet,Biometric,62,Falkland Islands (Malvinas)
443,76,9,1,3,1,2,0,Tablet,Password,39,Martinique
8352,86,3,18,10,2,1,1,Desktop,Not Required,21,Guinea
6705,120,3,12,10,4,1,0,Tablet,Biometric,63,Benin
3298,58,1,3,3,1,3,0,Mobile,Biometric,25,Northern Mariana Islands
5259,4,8,5,5,5,1,0,Mobile,Biometric,63,Bangladesh
882,103,5,18,10,2,1,0,Tablet,Password,32,Cayman Islands
5757,25,9,12,5,0,0,0,Tablet,OTP,62,Macao
9706,100,7,5,5,2,1,0,Mobile,OTP,42,Nepal
3458,41,6,18,10,0,0,1,Mobile,Biometric,32,Nepal
3784,7,4,1,10,4,1,1,Mobile,OTP,57,Iceland
2906,36,3,20,2,2,1,1,Mobile,OTP,30,Dominica
3290,119,3,14,10,0,3,0,Desktop,Password,27,New Zealand
8171,101,8,13,2,3,1,0,Mobile,OTP,55,Latvia
9084,70,1,5,1,5,3,1,Desktop,Password,62,Bahrain
6324,14,5,13,10,5,1,1,Desktop,Not Required,29,Afghanistan
8075,59,10,17,3,4,1,1,Tablet,Biometric,69,Estonia
8775,82,10,9,10,2,2,1,Mobile,Biometric,24,Saint Vincent and the Grenadines
8803,36,10,17,5,1,0,0,Tablet,OTP,21,Albania
7503,56,2,20,3,0,0,1,Mobile,Biometric,50,Indonesia
7691,47,3,15,5,1,1,0,Desktop,Not Required,40,Azerbaijan
2960,102,2,6,10,3,1,0,Desktop,Not Required,45,Nigeria
5194,65,10,7,5,4,3,1,Tablet,Biometric,27,Bolivia
2153,12,7,2,10,4,0,1,Desktop,Not Required,58,Samoa
816,39,7,15,1,1,3,0,Desktop,Password,68,Pitcairn Islands
1049,94,9,11,2,1,1,0,Desktop,Not Required,54,Chile
2683,5,5,3,2,5,2,0,Tablet,Biometric,25,Hungary
1807,90,9,14,10,5,2,1,Mobile,Biometric,51,Jamaica
1886,1,9,11,10,4,1,1,Desktop,Not Required,47,Mauritania
5862,96,1,17,2,2,0,0,Tablet,Password,66,Bermuda
1695,38,2,6,2,2,0,0,Mobile,OTP,20,Nepal
6287,49,9,7,2,5,1,0,Mobile,Biometric,40,Guatemala
2807,79,10,2,2,2,3,1,Mobile,OTP,24,Cote d'Ivoire
3592,58,9,3,2,1,2,0,Tablet,OTP,57,Timor-Leste
1329,95,5,3,5,1,1,1,Desktop,Not Required,54,Iceland
4668,39,3,3,5,3,1,1,Tablet,Password,70,Ireland
7067,32,8,10,1,4,3,0,Tablet,Biometric,65,Vietnam
7302,102,5,1,5,5,0,1,Mobile,OTP,19,Portugal
2358,65,10,16,2,2,1,0,Mobile,Biometric,57,Sierra Leone
807,69,6,12,10,5,0,1,Mobile,OTP,24,Senegal
8930,57,10,14,10,3,1,0,Mobile,Biometric,65,Iraq
3241,89,2,11,10,4,0,0,Desktop,Not Required,67,Croatia
7443,64,4,4,2,2,3,1,Mobile,Biometric,37,Niger
6791,62,8,16,10,4,2,1,Desktop,Password,22,United States Minor Outlying Islands
9722,4,4,14,5,0,2,0,Tablet,OTP,32,Aruba
719,7,3,8,2,0,2,1,Tablet,Password,18,Indonesia
9056,53,4,5,3,1,3,1,Desktop,Password,41,Saint Lucia
8518,76,2,16,10,0,2,0,Desktop,Password,30,Turkmenistan
7934,61,10,3,2,4,0,0,Mobile,OTP,18,Lebanon
3201,95,1,3,1,2,3,0,Desktop,Password,30,Poland
8356,26,8,3,2,3,3,0,Desktop,Password,50,Dominica
5943,55,9,18,5,1,0,0,Tablet,Password,66,Christmas Island
4441,101,6,11,5,2,1,1,Tablet,Password,28,Burkina Faso
5135,79,10,12,2,3,2,1,Mobile,OTP,47,Serbia
6267,1,6,12,2,0,2,1,Mobile,OTP,67,France
2137,69,7,15,2,2,1,1,Tablet,Password,19,Papua New Guinea
9419,49,3,8,1,4,3,1,Tablet,Biometric,41,Sao Tome and Principe
9844,120,1,14,3,4,3,1,Desktop,Password,51,Botswana
2041,10,9,18,3,1,3,1,Tablet,Password,58,Cocos (Keeling) Islands
2677,65,1,7,1,5,3,0,Desktop,Password,20,Marshall Islands
7000,33,5,7,10,5,2,0,Tablet,Biometric,35,Syrian Arab Republic
7714,77,1,16,5,1,1,0,Mobile,Biometric,31,Sao Tome and Principe
6209,36,7,15,3,5,1,0,Desktop,Not Required,41,Guam
1702,30,10,7,1,0,3,0,Desktop,Password,28,Tajikistan
1557,106,1,3,3,3,2,0,Mobile,Biometric,61,Martinique
8150,11,10,10,2,3,2,1,Tablet,OTP,20,Korea
9501,21,3,16,2,2,3,1,Mobile,OTP,31,Timor-Leste
9833,49,1,2,10,4,1,0,Desktop,Not Required,56,Togo
9442,109,5,5,3,2,3,0,Tablet,Password,69,Lao People's Democratic Republic
3573,118,10,2,1,5,0,1,Mobile,Biometric,18,Saint Lucia
8621,35,1,10,2,3,3,0,Mobile,OTP,57,Austria
1623,87,1,3,1,4,1,1,Tablet,Biometric,24,Chad
2228,90,9,5,3,0,0,1,Mobile,Biometric,60,Latvia
721,48,10,4,3,3,3,1,Mobile,OTP,21,Somalia
440,116,4,20,5,1,2,0,Mobile,Biometric,23,Bahamas
6032,71,9,1,10,4,3,0,Mobile,OTP,60,New Caledonia
549,101,1,3,5,4,0,1,Tablet,Biometric,52,Reunion
6555,45,10,5,3,1,3,1,Mobile,OTP,41,Puerto Rico
585,105,1,18,1,5,1,0,Mobile,OTP,56,Guadeloupe
5078,71,1,19,2,0,3,0,Mobile,Biometric,44,Greece
5670,99,7,16,5,2,0,0,Desktop,Not Required,35,Bahamas
5310,28,10,7,1,5,2,0,Tablet,Biometric,44,Tajikistan
5819,97,4,5,10,0,1,1,Mobile,Biometric,59,Suriname
350,47,6,3,1,5,1,0,Desktop,Not Required,57,Albania
2074,89,6,7,1,5,0,1,Desktop,Not Required,38,Algeria
466,76,2,1,1,4,0,1,Mobile,OTP,49,Northern Mariana Islands
2238,60,4,2,10,0,3,1,Tablet,Password,19,Vietnam
3553,71,3,18,1,4,1,0,Tablet,Biometric,26,Zimbabwe
7648,38,5,14,1,1,1,0,Tablet,Password,34,Armenia
8283,43,5,8,10,2,2,1,Tablet,Password,31,Eritrea
9516,27,4,3,5,4,3,0,Tablet,Biometric,42,Cambodia
3789,6,2,2,1,3,0,1,Desktop,Not Required,58,Cocos (Keeling) Islands
8182,67,9,18,2,1,2,0,Desktop,Password,25,Gambia
3830,104,9,2,3,4,3,1,Tablet,Biometric,54,Cambodia
3902,119,4,8,1,4,1,0,Tablet,Biometric,49,New Caledonia
6674,116,4,6,2,3,1,0,Mobile,Biometric,27,Jersey
9703,19,9,11,5,0,3,0,Tablet,Password,47,Finland
8774,10,10,16,10,1,0,0,Desktop,Not Required,18,United Kingdom
8649,16,9,11,5,3,1,0,Desktop,Not Required,61,Mayotte
5180,64,9,11,3,0,1,0,Desktop,Not Required,30,Tuvalu
8146,24,2,12,5,5,0,0,Mobile,OTP,19,Myanmar
4832,102,10,10,5,5,2,0,Mobile,Biometric,40,Bermuda
1464,120,6,17,2,0,0,0,Mobile,OTP,31,Argentina
5778,59,8,12,2,3,1,0,Tablet,OTP,58,Ghana
4135,60,6,19,2,5,1,1,Tablet,Biometric,46,Armenia
7586,3,4,3,1,4,3,0,Tablet,Biometric,22,Macao
4938,118,7,9,3,0,3,0,Tablet,OTP,35,Iran
9403,21,1,6,3,2,3,0,Mobile,OTP,39,Egypt
3263,96,3,20,10,0,0,1,Tablet,OTP,66,Jersey
9851,62,3,3,3,0,3,1,Desktop,Password,26,Iran
4470,26,7,4,3,5,2,0,Tablet,Biometric,64,Cayman Islands
8818,52,6,13,5,5,1,1,Tablet,Biometric,25,Slovenia
2748,2,4,11,3,3,1,1,Tablet,OTP,61,Gibraltar
6373,67,5,11,2,4,1,1,Tablet,Biometric,55,Antarctica (the territory South of 60 deg S)
1528,40,7,12,2,0,0,1,Tablet,OTP,54,United Kingdom
8667,72,6,17,1,4,1,1,Tablet,Biometric,32,Mauritania
3021,117,9,16,5,4,1,1,Tablet,Biometric,48,Cape Verde
9879,113,3,12,3,1,1,1,Mobile,Biometric,43,Bahamas
1785,77,9,4,10,5,1,0,Desktop,Not Required,22,Papua New Guinea
6968,75,5,19,5,2,3,0,Mobile,OTP,58,Russian Federation
2656,36,2,2,10,3,3,1,Mobile,OTP,60,Malta
410,74,9,18,1,5,1,1,Mobile,OTP,18,Greenland
740,19,9,3,3,4,3,0,Tablet,Biometric,47,Ecuador
735,96,1,10,10,3,2,1,Mobile,OTP,21,Croatia
5949,45,9,19,10,0,3,1,Mobile,OTP,29,Lao People's Democratic Republic
2318,41,8,4,1,5,2,1,Desktop,Password,25,Hong Kong
1537,24,6,19,10,0,3,1,Mobile,OTP,58,Jordan
746,44,8,3,1,0,2,0,Tablet,OTP,32,Botswana
3743,95,6,13,1,5,2,1,Tablet,Biometric,70,Norway
3042,30,1,18,10,0,3,0,Mobile,OTP,43,Isle of Man
2833,63,3,1,5,3,3,1,Tablet,Password,52,Timor-Leste
4388,20,6,8,10,5,0,1,Tablet,Biometric,55,Yemen
7227,25,4,16,1,2,3,0,Mobile,OTP,52,Andorra
3723,47,5,6,2,0,1,0,Mobile,Biometric,67,Egypt
4229,21,8,9,2,3,2,1,Mobile,Biometric,56,Myanmar
2,103,3,17,2,4,0,0,Tablet,Biometric,44,Mali
9228,86,9,10,1,3,2,1,Mobile,Biometric,52,Sri Lanka
5248,22,3,7,10,5,3,0,Desktop,Password,19,Tuvalu
3393,56,2,7,10,1,1,0,Tablet,Password,39,Antarctica (the territory South of 60 deg S)
3100,9,2,14,5,2,1,1,Desktop,Not Required,66,Dominica
2337,57,5,17,3,1,3,0,Mobile,OTP,45,Syrian Arab Republic
8014,47,10,20,1,3,0,1,Desktop,Not Required,61,Lithuania
